feature,coef_female,coef_male,coef_none,max_abs
desc_link,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_suggestions,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_pictured,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_consent,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_purchasing,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
feat_color2_orange,-0.001818911253059183,-0.004489630888946785,0.008557126013765154,0.008557126013765154
desc_delivery,-0.007431295410300451,-0.00038208697016944924,0.008352346415568914,0.008352346415568914
feat_color1_violet,0.002442255197917586,-0.007793250621216421,0.004278432515402402,0.007793250621216421
feat_color3_purple,-0.006476510236706998,0.0,0.007742746577032192,0.007742746577032192
feat_color2_cyan,-0.0028153782883847847,-0.0030615842259704104,0.007128004291162796,0.007128004291162796
feat_color2_green,0.0068802405514548,-0.0007420717582997088,-0.004873837045950796,0.0068802405514548
feat_color1_green,0.0006859370044461369,0.004979858219243688,-0.006758963953738512,0.006758963953738512
feat_color3_lime,-0.005864556211844358,0.006594106511832098,0.0,0.006594106511832098
desc_preparationandusage,0.00656231456141181,-0.0019403814173476158,-0.0025106088466339813,0.00656231456141181
desc_taken,-0.006291556540537454,0.006391725437124181,-1.3209021617146209e-05,0.006391725437124181
feat_color3_navy,0.0,0.006316531183549148,-0.006208351919379549,0.006316531183549148
desc_personal,-0.006004304290675069,0.0007629468282058147,0.002893025835931002,0.006004304290675069
feat_color2_purple,0.0,-0.00565250398500934,0.004310449777685285,0.00565250398500934
desc_additional,-0.005567382108272502,0.0012416718118852708,0.002547934804516374,0.005567382108272502
feat_color2_coral,-0.00359284454493599,0.00548140670290931,-0.0010252440743972284,0.00548140670290931
desc_rd,-0.0044357460143843765,-0.0004252530537064853,0.005475449259810878,0.005475449259810878
feat_color3_salmon,0.004038347397915951,-0.001444516975499698,-0.001657359100365167,0.004038347397915951
feat_color2_white,-0.0015562709765023779,0.003920977883405542,-0.0011760235410753174,0.003920977883405542
desc_otherinformation,-0.003868020876008626,0.00013146570682360186,0.0021506816202543225,0.003868020876008626
feat_color3_red,-0.0037211061414205407,0.0016566292400392987,0.0009178234413399456,0.0037211061414205407
feat_color3_pink,0.0,-0.00369076447462462,0.00244876832676253,0.00369076447462462
desc_protect,-0.003275809696627771,8.471035989228805e-06,0.0012109360564358852,0.003275809696627771
feat_color1_white,-0.0012561002481206382,-0.0006716899066930764,0.0031414318289135017,0.0031414318289135017
feat_color3_olive,-0.0010485121387240261,-0.0007702748116790325,0.0030746116805780107,0.0030746116805780107
feat_color3_orange,-0.0030741285584030852,0.0,0.00242243987096352,0.0030741285584030852
feat_color3_green,0.002820105867252359,0.0,-0.0018624219941071345,0.002820105867252359
feat_color3_khaki,0.0027136404555916354,-0.0010844229890747124,-0.0007043396896415161,0.0027136404555916354
feat_color1_olive,-0.0007937677268804124,-0.0005964322468573229,0.002578883339815361,0.002578883339815361
feat_color3_gold,0.0017747120455060045,0.0,-0.0010024335581761443,0.0017747120455060045
feat_color3_dark_red,-0.0017253136660106277,0.0,0.001749049286186361,0.001749049286186361
feat_color2_violet,-0.0003343632581074937,0.0010107658539712818,0.0,0.0010107658539712818
feat_color3_royal_blue,0.0,0.0005827642936005689,-0.0009604338588122356,0.0009604338588122356
feat_color3_coral,0.0,-0.0003095605290771724,0.0008871149577863501,0.0008871149577863501
feat_color3_cyan,-7.591922747651766e-05,0.0,0.0006732305378325959,0.0006732305378325959
feat_color2_red,-0.000366607869058742,0.0,0.00040493597763859214,0.00040493597763859214
feat_color1_blue,0.0,0.0,0.0,0.0
feat_color3_violet,0.0,0.0,0.0,0.0
feat_color2_blue,0.0,0.0,0.0,0.0
desc_substitute,0.0,0.0,0.0,0.0
feat_color3_yellow,0.0,0.0,0.0,0.0
feat_color2_yellow,0.0,0.0,0.0,0.0
feat_color1_yellow,0.0,0.0,0.0,0.0
